fuel-plugin-neutron-fwaas,17,independent,11,0.6470588235294118,yes
cloudv-ostf-adapter,16,mirantis,14,0.875,yes
fuel-noop-fixtures,54,mirantis,53,0.9814814814814815,yes
django_openstack_auth,204,independent,39,0.19117647058823528,no
openstack-ansible-tests,350,rackspace,220,0.6285714285714286,yes
stx-nfv,27,wind river system,22,0.8148148148148148,yes
openstack-ansible-os_magnum,179,rackspace,116,0.6480446927374302,yes
charm-interface-gnocchi,3,canonical,3,1.0,yes
fuel-plugin-plumgrid,19,plumgrid,19,1.0,yes
futurist,93,yahoo!,47,0.5053763440860215,yes
airship-armada,246,at&t,142,0.5772357723577236,yes
cerberus,55,independent,50,0.9090909090909091,yes
neutron-classifier,22,mirantis,13,0.5909090909090909,yes
puppet-openstack-release-tools,4,red hat,3,0.75,yes
packetary-specs,1,mirantis,1,1.0,yes
salt-formula-horizon,56,tcp cloud,24,0.42857142857142855,no
devstack-plugin-ceph,66,red hat,50,0.7575757575757576,yes
virtualpdu,42,internap,38,0.9047619047619048,yes
fuel-plugin-external-zabbix,122,mirantis,81,0.6639344262295082,yes
broadview-collector,17,axilera,16,0.9411764705882353,yes
fuel-web,7810,mirantis,7025,0.8994878361075545,yes
trove-tempest-plugin,17,samsung,6,0.35294117647058826,no
heat-translator,315,ibm,185,0.5873015873015873,yes
broadview-ui,2,axilera,2,1.0,yes
puppet-watcher,93,independent,42,0.45161290322580644,no
openstack-manuals,8888,suse,1247,0.1403015301530153,no
novajoin,153,red hat,148,0.9673202614379085,yes
pyeclib,390,intel,175,0.44871794871794873,no
networking-nec,333,nec,247,0.7417417417417418,yes
entropy,69,independent,65,0.9420289855072463,yes
swift-bench,74,swiftstack,20,0.2702702702702703,no
valet,54,at&t,49,0.9074074074074074,yes
python-searchlightclient,45,independent,13,0.28888888888888886,no
charm-neutron-api-odl,45,canonical,44,0.9777777777777777,yes
networking-infoblox,218,infoblox,156,0.7155963302752294,yes
networking-calico,158,tigera,83,0.5253164556962026,yes
ansible-role-k8s-cinder,18,independent,15,0.8333333333333334,yes
openstack-ansible-os_watcher,69,rackspace,39,0.5652173913043478,yes
os-acc,2,independent,2,1.0,yes
nova-fusioncompute,2,huawei,1,0.5,yes
cloudkitty-dashboard,57,objectif libre,26,0.45614035087719296,no
fuel-plugin-nimblestorage-cinder,9,independent,8,0.8888888888888888,yes
salt-formula-swift,34,tcp cloud,23,0.6764705882352942,yes
rpm-packaging-tools,16,suse,15,0.9375,yes
fuel-astute,707,independent,357,0.504950495049505,yes
kite,16,red hat,7,0.4375,no
driverlog,227,mirantis,73,0.32158590308370044,no
openstack-ansible-repo_build,175,rackspace,111,0.6342857142857142,yes
ansible-role-diskimage-builder,44,red hat,42,0.9545454545454546,yes
python-ironic-inspector-client,97,red hat,55,0.5670103092783505,yes
stx-clients,6,wind river system,4,0.6666666666666666,yes
networking-zvm,56,ibm,49,0.875,yes
bareon-ironic,13,mirantis,10,0.7692307692307693,yes
puppet-mistral,152,red hat,74,0.4868421052631579,no
craton,248,rackspace,157,0.6330645161290323,yes
