repo,repo_type,version,real_ver,num_com,sum_cmt,max_com,max_com_cmt,max_P,is_only_one,is_dominate
swift,component,2,2,6,272,rackspace,168,0.6176470588235294,N,Y
swift,component,1,1,4,284,rackspace,182,0.6408450704225352,N,Y
masakari-monitors,component,18,4,3,3,njk corporation,1,0.3333333333333333,N,N
masakari-monitors,component,17,3,3,3,independent,1,0.3333333333333333,N,N
masakari-monitors,component,16,2,2,13,njk corporation,11,0.8461538461538461,N,Y
masakari-monitors,component,15,1,3,32,njk corporation,25,0.78125,N,Y
charm-cinder,deployment,18,12,6,14,canonical,9,0.6428571428571429,N,Y
charm-cinder,deployment,17,11,2,25,canonical,24,0.96,N,Y
charm-cinder,deployment,16,10,3,17,canonical,15,0.8823529411764706,N,Y
charm-cinder,deployment,15,9,3,13,canonical,11,0.8461538461538461,N,Y
charm-cinder,deployment,14,8,2,31,canonical,30,0.967741935483871,N,Y
charm-cinder,deployment,13,7,1,35,canonical,30,0.967741935483871,Y,Y
charm-cinder,deployment,12,6,1,129,canonical,30,0.967741935483871,Y,Y
charm-cinder,deployment,11,5,1,117,canonical,30,0.967741935483871,Y,Y
charm-cinder,deployment,10,4,2,82,canonical,70,0.8536585365853658,N,Y
charm-cinder,deployment,9,3,1,93,canonical,70,0.8536585365853658,Y,Y
charm-cinder,deployment,8,2,1,15,canonical,70,0.8536585365853658,Y,Y
charm-cinder,deployment,7,1,1,58,canonical,70,0.8536585365853658,Y,Y
python-magnumclient,Client,18,8,5,8,99cloud,2,0.25,N,N
python-magnumclient,Client,17,7,4,10,cern,7,0.7,N,Y
python-magnumclient,Client,16,6,11,28,nec,6,0.21428571428571427,N,N
python-magnumclient,Client,15,5,10,30,nec,11,0.36666666666666664,N,N
python-magnumclient,Client,14,4,14,46,nec,11,0.2391304347826087,N,N
python-magnumclient,Client,13,3,16,68,easystack,14,0.20588235294117646,N,N
python-magnumclient,Client,12,2,14,34,yahoo!,6,0.17647058823529413,N,N
python-magnumclient,Client,11,1,12,98,ibm,28,0.2857142857142857,N,N
pycadf,Client,18,11,1,4,red hat,28,0.2857142857142857,Y,Y
pycadf,Client,17,10,2,2,china unionpay,1,0.5,N,N
pycadf,Client,16,9,2,3,independent,2,0.6666666666666666,N,Y
pycadf,Client,15,8,6,7,vmware,2,0.2857142857142857,N,N
pycadf,Client,14,7,4,4,independent,1,0.25,N,N
pycadf,Client,13,6,8,10,huawei,2,0.2,N,N
pycadf,Client,12,5,4,12,hp,7,0.5833333333333334,N,Y
pycadf,Client,11,4,4,25,ibm,19,0.76,N,Y
pycadf,Client,10,3,5,18,ibm,8,0.4444444444444444,N,Y
pycadf,Client,9,2,4,31,ibm,22,0.7096774193548387,N,Y
pycadf,Client,8,1,1,16,ibm,22,0.7096774193548387,Y,Y
networking-avaya,component,16,1,1,4,avaya,22,0.7096774193548387,Y,Y
interop-workloads,component,16,2,6,15,ibm,6,0.4,N,N
interop-workloads,component,15,1,5,5,huawei,1,0.2,N,N
puppet-glare,deployment,18,5,5,22,99cloud,12,0.5454545454545454,N,Y
puppet-glare,deployment,17,4,4,9,independent,4,0.4444444444444444,N,Y
puppet-glare,deployment,16,3,4,19,independent,12,0.631578947368421,N,Y
puppet-glare,deployment,15,2,2,6,independent,5,0.8333333333333334,N,Y
puppet-glare,deployment,14,1,3,3,mirantis,1,0.3333333333333333,N,N
charm-ceilometer,deployment,18,12,3,10,canonical,8,0.8,N,Y
charm-ceilometer,deployment,17,11,2,18,canonical,17,0.9444444444444444,N,Y
charm-ceilometer,deployment,16,10,1,14,canonical,17,0.9444444444444444,Y,Y
charm-ceilometer,deployment,15,9,4,13,canonical,8,0.6153846153846154,N,Y
charm-ceilometer,deployment,14,8,2,19,canonical,18,0.9473684210526315,N,Y
charm-ceilometer,deployment,13,7,1,28,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,12,6,1,60,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,11,5,1,85,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,10,4,1,15,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,9,3,1,33,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,8,2,1,8,canonical,18,0.9473684210526315,Y,Y
charm-ceilometer,deployment,7,1,1,22,canonical,18,0.9473684210526315,Y,Y
compute-hyperv,plugin,18,8,5,10,cloudbase solutions,5,0.5,N,Y
compute-hyperv,plugin,17,7,4,35,cloudbase solutions,32,0.9142857142857143,N,Y
compute-hyperv,plugin,16,6,2,34,cloudbase solutions,33,0.9705882352941176,N,Y
compute-hyperv,plugin,15,5,3,36,cloudbase solutions,34,0.9444444444444444,N,Y
compute-hyperv,plugin,14,4,1,38,cloudbase solutions,34,0.9444444444444444,Y,Y
compute-hyperv,plugin,13,3,2,42,cloudbase solutions,41,0.9761904761904762,N,Y
compute-hyperv,plugin,12,2,2,59,cloudbase solutions,58,0.9830508474576272,N,Y
compute-hyperv,plugin,11,1,1,11,cloudbase solutions,58,0.9830508474576272,Y,Y
training-labs,community,18,9,4,17,99cloud,9,0.5294117647058824,N,Y
training-labs,community,17,8,4,21,independent,17,0.8095238095238095,N,Y
training-labs,community,16,7,3,37,independent,35,0.9459459459459459,N,Y
training-labs,community,15,6,2,23,independent,20,0.8695652173913043,N,Y
training-labs,community,14,5,3,32,independent,24,0.75,N,Y
training-labs,community,13,4,6,81,independent,67,0.8271604938271605,N,Y
training-labs,community,12,3,6,245,independent,207,0.8448979591836735,N,Y
training-labs,community,10,1,1,1,independent,207,0.8448979591836735,Y,Y
cursive,component,18,5,1,2,jhu/apl,207,0.8448979591836735,Y,Y
cursive,component,17,4,2,3,suse,2,0.6666666666666666,N,Y
cursive,component,16,3,2,2,independent,1,0.5,N,N
cursive,component,14,1,2,3,jhu/apl,2,0.6666666666666666,N,Y
os-refresh-config,deployment,18,12,2,3,99cloud,2,0.6666666666666666,N,Y
os-refresh-config,deployment,17,11,2,4,red hat,2,0.5,N,N
os-refresh-config,deployment,16,10,3,3,inwinstack,1,0.3333333333333333,N,N
os-refresh-config,deployment,15,9,3,4,suse,2,0.5,N,Y
os-refresh-config,deployment,14,8,1,2,red hat,2,0.5,Y,Y
os-refresh-config,deployment,13,7,1,1,suse,2,0.5,Y,Y
os-refresh-config,deployment,10,4,3,3,hp,1,0.3333333333333333,N,N
os-refresh-config,deployment,9,3,5,5,hpe,1,0.2,N,N
os-refresh-config,deployment,8,2,3,6,hp,2,0.3333333333333333,N,N
os-refresh-config,deployment,7,1,2,6,blue box,5,0.8333333333333334,N,Y
xstatic-angular,deployment,14,5,2,6,cisco systems,5,0.8333333333333334,N,Y
xstatic-angular,deployment,13,4,1,1,seznam.cz,5,0.8333333333333334,Y,Y
xstatic-angular,deployment,12,3,2,2,independent,1,0.5,N,N
xstatic-angular,deployment,11,2,1,1,hpe,1,0.5,Y,Y
xstatic-angular,deployment,10,1,1,1,red hat,1,0.5,Y,Y
fuel-plugin-solidfire-cinder,deployment,14,3,1,4,netapp,1,0.5,Y,Y
fuel-plugin-solidfire-cinder,deployment,13,2,2,5,solidfire,4,0.8,N,Y
fuel-plugin-solidfire-cinder,deployment,12,1,2,3,solidfire,2,0.6666666666666666,N,Y
python-neutron-pd-driver,Client,15,4,1,1,hpe,2,0.6666666666666666,Y,Y
python-neutron-pd-driver,Client,12,1,1,1,cisco systems,2,0.6666666666666666,Y,Y
git-upstream,infra tools,18,12,2,5,hpe,4,0.8,N,Y
git-upstream,infra tools,16,10,1,7,hpe,4,0.8,Y,Y
git-upstream,infra tools,15,9,3,19,hpe,17,0.8947368421052632,N,Y
git-upstream,infra tools,14,8,4,28,hpe,23,0.8214285714285714,N,Y
git-upstream,infra tools,13,7,5,32,hpe,28,0.875,N,Y
git-upstream,infra tools,12,6,2,4,hp,3,0.75,N,Y
git-upstream,infra tools,11,5,2,17,hp,16,0.9411764705882353,N,Y
git-upstream,infra tools,10,4,2,35,hp,26,0.7428571428571429,N,Y
git-upstream,infra tools,9,3,1,18,hp,26,0.7428571428571429,Y,Y
git-upstream,infra tools,8,2,1,35,hp,26,0.7428571428571429,Y,Y
git-upstream,infra tools,7,1,1,1,hp,26,0.7428571428571429,Y,Y
stacktach-sandbox,component,13,4,2,2,openstack foundation,1,0.5,N,N
stacktach-sandbox,component,12,3,1,2,rackspace,1,0.5,Y,Y
stacktach-sandbox,component,11,2,1,40,rackspace,1,0.5,Y,Y
stacktach-sandbox,component,10,1,1,20,rackspace,1,0.5,Y,Y
ironic-tempest-plugin,component,18,6,9,21,red hat,11,0.5238095238095238,N,Y
ironic-tempest-plugin,component,17,5,7,24,red hat,8,0.3333333333333333,N,N
ironic-tempest-plugin,component,16,4,8,22,mirantis,9,0.4090909090909091,N,N
ironic-tempest-plugin,component,15,3,9,28,mirantis,12,0.42857142857142855,N,Y
ironic-tempest-plugin,component,14,2,8,23,mirantis,11,0.4782608695652174,N,Y
ironic-tempest-plugin,component,13,1,4,7,ibm,3,0.42857142857142855,N,N
qa-specs,community,18,10,2,2,99cloud,1,0.5,N,N
qa-specs,community,17,9,2,2,at&t,1,0.5,N,N
qa-specs,community,16,8,2,2,99cloud,1,0.5,N,N
qa-specs,community,15,7,2,2,fujitsu,1,0.5,N,N
qa-specs,community,14,6,1,2,nec,1,0.5,Y,Y
qa-specs,community,13,5,6,8,nec,2,0.25,N,N
qa-specs,community,12,4,2,5,hpe,3,0.6,N,Y
qa-specs,community,11,3,4,8,hpe,3,0.375,N,N
qa-specs,community,10,2,6,10,hpe,5,0.5,N,Y
qa-specs,community,9,1,3,7,ibm,4,0.5714285714285714,N,Y
placement,component,18,18,20,248,mirantis,68,0.27419354838709675,N,N
placement,component,17,17,21,205,huawei,48,0.23414634146341465,N,N
placement,component,16,16,19,153,red hat,34,0.2222222222222222,N,N
placement,component,15,15,19,94,red hat,22,0.23404255319148937,N,N
placement,component,14,14,22,159,ibm,36,0.22641509433962265,N,N
placement,component,13,13,26,161,mirantis,40,0.2484472049689441,N,N
placement,component,12,12,18,129,ibm,27,0.20930232558139536,N,N
placement,component,11,11,20,167,red hat,44,0.2634730538922156,N,N
placement,component,10,10,17,104,ibm,30,0.28846153846153844,N,N
placement,component,9,9,26,104,red hat,28,0.2692307692307692,N,N
placement,component,8,8,25,208,ibm,42,0.20192307692307693,N,N
placement,component,7,7,30,211,rackspace,32,0.15165876777251186,N,N
placement,component,6,6,25,162,rackspace,41,0.25308641975308643,N,N
placement,component,5,5,20,142,rackspace,62,0.43661971830985913,N,Y
placement,component,4,4,16,232,rackspace,144,0.6206896551724138,N,Y
placement,component,3,3,14,129,rackspace,59,0.4573643410852713,N,Y
placement,component,2,2,10,124,rackspace,36,0.2903225806451613,N,N
placement,component,1,1,8,168,nasa,86,0.5119047619047619,N,Y
openstack-ansible-os_swift,deployment,18,8,8,30,rackspace,16,0.5333333333333333,N,Y
openstack-ansible-os_swift,deployment,17,7,3,16,rackspace,13,0.8125,N,Y
openstack-ansible-os_swift,deployment,16,6,7,32,rackspace,20,0.625,N,Y
openstack-ansible-os_swift,deployment,15,5,5,42,rackspace,31,0.7380952380952381,N,Y
openstack-ansible-os_swift,deployment,14,4,7,66,rackspace,52,0.7878787878787878,N,Y
openstack-ansible-os_swift,deployment,13,3,4,28,rackspace,21,0.75,N,Y
openstack-ansible-os_swift,deployment,12,2,2,20,rackspace,19,0.95,N,Y
openstack-ansible-os_swift,deployment,11,1,1,6,rackspace,19,0.95,Y,Y
salt-formula-cinder,deployment,15,3,4,28,mirantis,18,0.6428571428571429,N,Y
salt-formula-cinder,deployment,14,2,3,14,tcp cloud,12,0.8571428571428571,N,Y
salt-formula-cinder,deployment,13,1,2,31,tcp cloud,26,0.8387096774193549,N,Y
os-testr,Client,17,7,4,5,suse,2,0.4,N,N
os-testr,Client,16,6,5,8,hpe,4,0.5,N,Y
os-testr,Client,15,5,3,4,hpe,2,0.5,N,Y
os-testr,Client,14,4,7,23,hpe,8,0.34782608695652173,N,N
os-testr,Client,13,3,4,15,nec,7,0.4666666666666667,N,N
os-testr,Client,12,2,7,19,hpe,12,0.631578947368421,N,Y
os-testr,Client,11,1,2,15,hpe,14,0.9333333333333333,N,Y
charm-interface-barbican-hsm,deployment,14,1,1,2,canonical,14,0.9333333333333333,Y,Y
python-tuskarclient,Client,13,6,1,1,red hat,14,0.9333333333333333,Y,Y
python-tuskarclient,Client,12,5,5,21,red hat,17,0.8095238095238095,N,Y
python-tuskarclient,Client,11,4,2,32,red hat,31,0.96875,N,Y
python-tuskarclient,Client,10,3,3,19,red hat,15,0.7894736842105263,N,Y
python-tuskarclient,Client,9,2,5,28,mirantis,11,0.39285714285714285,N,N
python-tuskarclient,Client,8,1,3,31,red hat,28,0.9032258064516129,N,Y
rst2bash,deployment,18,4,2,2,red hat,1,0.5,N,N
rst2bash,deployment,15,1,2,13,independent,11,0.8461538461538461,N,Y
python-freezerclient,Client,18,8,4,7,99cloud,4,0.5714285714285714,N,Y
python-freezerclient,Client,17,7,4,7,independent,3,0.42857142857142855,N,N
python-freezerclient,Client,16,6,9,24,hp,7,0.2916666666666667,N,N
python-freezerclient,Client,15,5,5,21,independent,9,0.42857142857142855,N,N
python-freezerclient,Client,14,4,3,6,hp,4,0.6666666666666666,N,Y
python-freezerclient,Client,13,3,1,7,hp,4,0.6666666666666666,Y,Y
python-freezerclient,Client,12,2,2,10,hp,9,0.9,N,Y
python-freezerclient,Client,11,1,1,3,hp,9,0.9,Y,Y
oaktree,Client,16,2,1,1,mirantis,9,0.9,Y,Y
oaktree,Client,15,1,1,5,red hat,9,0.9,Y,Y
freezer-api,component,18,8,7,11,at&t,3,0.2727272727272727,N,N
freezer-api,component,17,7,6,22,fujitsu,7,0.3181818181818182,N,N
freezer-api,component,16,6,12,38,independent,18,0.47368421052631576,N,Y
freezer-api,component,15,5,8,25,independent,7,0.28,N,N
freezer-api,component,14,4,8,43,hpe,18,0.4186046511627907,N,N
freezer-api,component,13,3,6,26,hp,10,0.38461538461538464,N,N
freezer-api,component,12,2,1,26,hp,10,0.38461538461538464,Y,Y
freezer-api,component,11,1,1,1,hp,10,0.38461538461538464,Y,Y
reno,infra tools,18,7,5,18,red hat,13,0.7222222222222222,N,Y
reno,infra tools,17,6,2,10,red hat,9,0.9,N,Y
reno,infra tools,16,5,8,36,red hat,24,0.6666666666666666,N,Y
reno,infra tools,15,4,5,44,red hat,36,0.8181818181818182,N,Y
reno,infra tools,14,3,8,19,red hat,9,0.47368421052631576,N,Y
reno,infra tools,13,2,6,22,hpe,17,0.7727272727272727,N,Y
reno,infra tools,12,1,2,26,hpe,25,0.9615384615384616,N,Y
charm-neutron-api-plumgrid,deployment,15,4,1,1,plumgrid,25,0.9615384615384616,Y,Y
charm-neutron-api-plumgrid,deployment,14,3,2,30,plumgrid,29,0.9666666666666667,N,Y
charm-neutron-api-plumgrid,deployment,13,2,1,16,plumgrid,29,0.9666666666666667,Y,Y
charm-neutron-api-plumgrid,deployment,12,1,1,6,plumgrid,29,0.9666666666666667,Y,Y
charm-ceph-mon,deployment,18,12,4,20,canonical,14,0.7,N,Y
charm-ceph-mon,deployment,17,11,4,26,canonical,22,0.8461538461538461,N,Y
charm-ceph-mon,deployment,16,10,3,19,canonical,14,0.7368421052631579,N,Y
charm-ceph-mon,deployment,15,9,3,24,canonical,12,0.5,N,Y
charm-ceph-mon,deployment,14,8,2,36,canonical,31,0.8611111111111112,N,Y
charm-ceph-mon,deployment,13,7,2,44,canonical,32,0.7272727272727273,N,Y
charm-ceph-mon,deployment,12,6,1,50,canonical,32,0.7272727272727273,Y,Y
charm-ceph-mon,deployment,11,5,1,47,canonical,32,0.7272727272727273,Y,Y
charm-ceph-mon,deployment,10,4,2,50,canonical,44,0.88,N,Y
charm-ceph-mon,deployment,9,3,2,11,canonical,10,0.9090909090909091,N,Y
charm-ceph-mon,deployment,8,2,1,36,canonical,10,0.9090909090909091,Y,Y
charm-ceph-mon,deployment,7,1,1,58,canonical,10,0.9090909090909091,Y,Y
mogan,component,18,14,3,3,independent,1,0.3333333333333333,N,N
mogan,component,17,13,12,74,huawei,44,0.5945945945945946,N,Y
mogan,component,16,12,20,299,huawei,183,0.6120401337792643,N,Y
mogan,component,15,11,22,209,huawei,106,0.507177033492823,N,Y
mogan,component,14,10,19,122,huawei,36,0.29508196721311475,N,N
mogan,component,13,9,19,58,ibm,13,0.22413793103448276,N,N
mogan,component,12,8,18,53,independent,9,0.16981132075471697,N,N
mogan,component,11,7,16,101,red hat,23,0.22772277227722773,N,N
mogan,component,10,6,20,97,ibm,18,0.18556701030927836,N,N
mogan,component,9,5,13,54,red hat,14,0.25925925925925924,N,N
mogan,component,8,4,22,67,red hat,10,0.14925373134328357,N,N
mogan,component,7,3,17,64,red hat,14,0.21875,N,N
mogan,component,6,2,8,32,red hat,13,0.40625,N,N
mogan,component,5,1,2,5,red hat,3,0.6,N,Y
qinling,component,18,3,9,106,catalyst it,50,0.4716981132075472,N,Y
qinling,component,17,2,12,75,catalyst it,45,0.6,N,Y
qinling,component,16,1,2,53,catalyst it,51,0.9622641509433962,N,Y
k8s-docker-suite-app-murano,component,17,7,1,1,suse,51,0.9622641509433962,Y,Y
k8s-docker-suite-app-murano,component,15,5,2,5,mirantis,3,0.6,N,Y
k8s-docker-suite-app-murano,component,14,4,3,56,mirantis,54,0.9642857142857143,N,Y
k8s-docker-suite-app-murano,component,13,3,2,12,mirantis,11,0.9166666666666666,N,Y
k8s-docker-suite-app-murano,component,12,2,1,16,mirantis,11,0.9166666666666666,Y,Y
k8s-docker-suite-app-murano,component,11,1,1,21,mirantis,11,0.9166666666666666,Y,Y
faafo,component,16,6,1,1,b1 systems gmbh,11,0.9166666666666666,Y,Y
faafo,component,15,5,1,1,independent,11,0.9166666666666666,Y,Y
faafo,component,13,3,3,5,b1 systems gmbh,3,0.6,N,Y
faafo,component,12,2,3,8,b1 systems gmbh,6,0.75,N,Y
faafo,component,11,1,1,58,b1 systems gmbh,6,0.75,Y,Y
vmware-vspc,plugin,18,4,1,1,china telecom,6,0.75,Y,Y
vmware-vspc,plugin,16,2,1,2,vmware,6,0.75,Y,Y
vmware-vspc,plugin,15,1,1,2,vmware,6,0.75,Y,Y
fuel-ccp-grafana,deployment,15,1,1,1,dell,6,0.75,Y,Y
stx-fault,deployment,18,1,3,14,intel,8,0.5714285714285714,N,Y
os-faults,Client,18,5,2,3,red hat,2,0.6666666666666666,N,Y
os-faults,Client,17,4,2,11,mirantis,10,0.9090909090909091,N,Y
os-faults,Client,16,3,1,19,mirantis,10,0.9090909090909091,Y,Y
os-faults,Client,15,2,2,49,mirantis,48,0.9795918367346939,N,Y
os-faults,Client,14,1,3,56,mirantis,54,0.9642857142857143,N,Y
kolla-cli,deployment,18,7,7,34,oracle,23,0.6764705882352942,N,Y
kolla-cli,deployment,17,6,1,10,oracle,23,0.6764705882352942,Y,Y
kolla-cli,deployment,16,5,1,5,oracle,23,0.6764705882352942,Y,Y
kolla-cli,deployment,15,4,1,16,oracle,23,0.6764705882352942,Y,Y
kolla-cli,deployment,14,3,1,66,oracle,23,0.6764705882352942,Y,Y
kolla-cli,deployment,13,2,1,150,oracle,23,0.6764705882352942,Y,Y
kolla-cli,deployment,12,1,2,140,oracle,139,0.9928571428571429,N,Y
stx-update,deployment,18,1,2,13,wind river system,10,0.7692307692307693,N,Y
ldappool,infra tools,18,14,3,4,red hat,2,0.5,N,Y
ldappool,infra tools,17,13,1,1,suse,2,0.5,Y,Y
ldappool,infra tools,16,12,5,5,fujitsu,1,0.2,N,N
ldappool,infra tools,15,11,3,3,ibm,1,0.3333333333333333,N,N
ldappool,infra tools,14,10,3,11,ibm,5,0.45454545454545453,N,N
ldappool,infra tools,8,4,1,2,independent,5,0.45454545454545453,Y,Y
ldappool,infra tools,5,1,1,8,independent,5,0.45454545454545453,Y,Y
charm-glance,deployment,18,15,2,13,canonical,12,0.9230769230769231,N,Y
charm-glance,deployment,17,14,3,19,canonical,17,0.8947368421052632,N,Y
charm-glance,deployment,16,13,3,17,canonical,15,0.8823529411764706,N,Y
charm-glance,deployment,15,12,1,6,canonical,15,0.8823529411764706,Y,Y
charm-glance,deployment,14,11,3,32,canonical,29,0.90625,N,Y
charm-glance,deployment,13,10,3,39,canonical,37,0.9487179487179487,N,Y
charm-glance,deployment,12,9,2,118,canonical,116,0.9830508474576272,N,Y
charm-glance,deployment,11,8,1,103,canonical,116,0.9830508474576272,Y,Y
charm-glance,deployment,10,7,2,77,canonical,62,0.8051948051948052,N,Y
charm-glance,deployment,9,6,1,61,canonical,62,0.8051948051948052,Y,Y
charm-glance,deployment,8,5,1,164,canonical,62,0.8051948051948052,Y,Y
charm-glance,deployment,7,4,1,59,canonical,62,0.8051948051948052,Y,Y
charm-glance,deployment,6,3,1,4,canonical,62,0.8051948051948052,Y,Y
charm-glance,deployment,5,2,2,9,canonical,8,0.8888888888888888,N,Y
charm-glance,deployment,4,1,1,11,canonical,8,0.8888888888888888,Y,Y
kingbird-dashboard,component,18,2,2,2,canonical,1,0.5,N,N
kingbird-dashboard,component,17,1,1,1,hp,1,0.5,Y,Y
stx-gplv3,deployment,18,1,2,13,wind river system,12,0.9230769230769231,N,Y
airship-tempest-plugin,deployment,18,1,1,4,at&t,12,0.9230769230769231,Y,Y
ansible-role-systemd_mount,deployment,18,1,4,11,rackspace,6,0.5454545454545454,N,Y
ansible-role-openstack-operations,deployment,18,1,2,17,red hat,16,0.9411764705882353,N,Y
openstack-ansible-rsyslog_client,deployment,18,6,6,11,99cloud,3,0.2727272727272727,N,N
openstack-ansible-rsyslog_client,deployment,17,5,3,5,rackspace,3,0.6,N,Y
openstack-ansible-rsyslog_client,deployment,16,4,4,16,independent,8,0.5,N,Y
openstack-ansible-rsyslog_client,deployment,15,3,5,13,rackspace,6,0.46153846153846156,N,Y
openstack-ansible-rsyslog_client,deployment,14,2,8,32,rackspace,21,0.65625,N,Y
openstack-ansible-rsyslog_client,deployment,13,1,4,8,rackspace,5,0.625,N,Y
python-wsmanclient,Client,15,3,1,1,red hat,5,0.625,Y,Y
python-wsmanclient,Client,14,2,1,1,rackspace,5,0.625,Y,Y
python-wsmanclient,Client,13,1,1,3,red hat,5,0.625,Y,Y
puppet-tempest,deployment,18,13,6,15,independent,5,0.3333333333333333,N,N
puppet-tempest,deployment,17,12,5,25,red hat,14,0.56,N,Y
puppet-tempest,deployment,16,11,4,24,red hat,14,0.5833333333333334,N,Y
puppet-tempest,deployment,15,10,3,12,red hat,8,0.6666666666666666,N,Y
puppet-tempest,deployment,14,9,7,31,red hat,23,0.7419354838709677,N,Y
puppet-tempest,deployment,13,8,2,15,red hat,12,0.8,N,Y
puppet-tempest,deployment,12,7,4,18,red hat,9,0.5,N,Y
